sector,macro,x,y,z,source
cluster_422_sector001_macro,zone001_cluster_422_sector001_macro,-131350.703125,0.0,33832.86328125,ego_dlc_split
cluster_422_sector001_macro,zone002_cluster_422_sector001_macro,3365.5854492188,0.0,59102.8984375,ego_dlc_split
cluster_422_sector001_macro,zone003_cluster_422_sector001_macro,131256.40625,0.0,109510.5078125,ego_dlc_split
cluster_422_sector001_macro,zone004_cluster_422_sector001_macro,-90169.140625,0.0,-98276.6328125,ego_dlc_split
cluster_422_sector001_macro,zone005_cluster_422_sector001_macro,128029.84375,0.0,-126662.9765625,ego_dlc_split
cluster_423_sector001_macro,tzonecluster_423_sector001shcon11_gatezone_macro,200000.0,0.0,50000.0,ego_dlc_split
cluster_423_sector001_macro,tzonecluster_423_sector001shcon12_gatezone_macro,200000.0,0.0,39626.3046875,ego_dlc_split
cluster_423_sector001_macro,zone001_cluster_423_sector001_macro,-114153.03125,0.0,116118.703125,ego_dlc_split
cluster_423_sector001_macro,zone002_cluster_423_sector001_macro,-110522.0625,0.0,-27394.05078125,ego_dlc_split
cluster_423_sector001_macro,zone003_cluster_423_sector001_macro,23135.2734375,0.0,51201.0,ego_dlc_split
cluster_423_sector001_macro,zone004_cluster_423_sector001_macro,134722.9375,0.0,-34124.75,ego_dlc_split
cluster_423_sector001_macro,zone005_cluster_423_sector001_macro,6213.3100585938,0.0,-124500.546875,ego_dlc_split
cluster_423_sector002_macro,tzonecluster_423_sector002shcon10_gatezone_macro,-39867.1875,0.0,-200000.0,ego_dlc_split
cluster_423_sector002_macro,tzonecluster_423_sector002shcon6_gatezone_macro,-50000.0,0.0,-200000.0,ego_dlc_split
cluster_423_sector002_macro,zone001_cluster_423_sector002_macro,-105140.625,0.0,-35406.25,ego_dlc_split
cluster_423_sector002_macro,zone002_cluster_423_sector002_macro,129593.75,0.0,-68828.125,ego_dlc_split
cluster_423_sector002_macro,zone003_cluster_423_sector002_macro,-34781.25,0.0,-155890.625,ego_dlc_split
cluster_423_sector002_macro,zone004_cluster_423_sector002_macro,-112796.875,0.0,112953.125,ego_dlc_split
cluster_423_sector002_macro,zone005_cluster_423_sector002_macro,-29218.75,0.0,135937.5,ego_dlc_split
cluster_424_sector001_macro,tzonecluster_424_sector001shcon11_gatezone_macro,200000.0,0.0,50000.0,ego_dlc_split
cluster_424_sector001_macro,tzonecluster_424_sector001shcon12_gatezone_macro,200000.0,0.0,39890.54296875,ego_dlc_split
cluster_424_sector001_macro,zone001_cluster_424_sector001_macro,-133513.140625,0.0,78522.953125,ego_dlc_split
cluster_424_sector001_macro,zone002_cluster_424_sector001_macro,-959.2628173828,0.0,129742.078125,ego_dlc_split
cluster_424_sector001_macro,zone003_cluster_424_sector001_macro,29622.54296875,0.0,9394.142578125,ego_dlc_split
cluster_424_sector001_macro,zone004_cluster_424_sector001_macro,-32504.509765625,0.0,-105484.7109375,ego_dlc_split
cluster_424_sector001_macro,zone005_cluster_424_sector001_macro,75408.1328125,0.0,-126087.234375,ego_dlc_split
cluster_424_sector002_macro,tzonecluster_424_sector002shcon7_gatezone_macro,-200000.0,0.0,-39899.4140625,ego_dlc_split
cluster_424_sector002_macro,tzonecluster_424_sector002shcon8_gatezone_macro,-200000.0,0.0,-50000.0,ego_dlc_split
cluster_424_sector002_macro,zone001_cluster_424_sector002_macro,32875.0,0.0,78533.6875,ego_dlc_split
cluster_424_sector002_macro,zone002_cluster_424_sector002_macro,33562.5,0.0,-116887.203125,ego_dlc_split
cluster_424_sector002_macro,zone003_cluster_424_sector002_macro,-155312.5,0.0,-48978.02734375,ego_dlc_split
cluster_424_sector002_macro,zone004_cluster_424_sector002_macro,-128312.5,0.0,129885.25,ego_dlc_split
cluster_424_sector002_macro,zone005_cluster_424_sector002_macro,129125.0,0.0,120612.796875,ego_dlc_split
cluster_425_sector001_macro,zone001_cluster_425_sector001_macro,-114153.03125,0.0,116118.703125,ego_dlc_split
cluster_425_sector001_macro,zone002_cluster_425_sector001_macro,668.9185791016,0.0,-15144.36328125,ego_dlc_split
cluster_425_sector001_macro,zone003_cluster_425_sector001_macro,-19410.224609375,0.0,-108342.3359375,ego_dlc_split
cluster_425_sector001_macro,zone004_cluster_425_sector001_macro,92201.28125,0.0,-35614.76953125,ego_dlc_split
cluster_425_sector001_macro,zone005_cluster_425_sector001_macro,75408.1328125,0.0,-126087.234375,ego_dlc_split
cluster_42_sector001_macro,tzonecluster_42_sector001shcon11_gatezone_macro,200000.0,0.0,-39934.34765625,
cluster_42_sector001_macro,tzonecluster_42_sector001shcon12_gatezone_macro,200000.0,0.0,-50000.0,
cluster_42_sector001_macro,zone001_cluster_42_sector001_macro,85.5541229248,0.0,115545.40625,
cluster_42_sector001_macro,zone002_cluster_42_sector001_macro,103750.5,0.0,20340.15234375,
cluster_42_sector001_macro,zone003_cluster_42_sector001_macro,-427.3376464844,0.0,-75385.25,
cluster_42_sector001_macro,zone004_cluster_42_sector001_macro,-127621.703125,0.0,-33782.69921875,
cluster_42_sector002_macro,tzonecluster_42_sector002shcon7_gatezone_macro,-200000.0,0.0,50000.0,
cluster_42_sector002_macro,tzonecluster_42_sector002shcon8_gatezone_macro,-200000.0,0.0,39768.40234375,
cluster_42_sector002_macro,zone001_cluster_42_sector002_macro,30109.375,0.0,115545.40625,
cluster_42_sector002_macro,zone002_cluster_42_sector002_macro,140375.0,0.0,134150.09375,
cluster_42_sector002_macro,zone003_cluster_42_sector002_macro,18804.6875,0.0,-122626.5859375,
cluster_42_sector002_macro,zone004_cluster_42_sector002_macro,-97593.75,0.0,-33782.69921875,
cluster_42_sector002_macro,zone005_cluster_42_sector002_macro,-113179.6875,0.0,112771.0078125,
cluster_43_sector001_macro,zone001_cluster_43_sector001_macro,85.5541229248,0.0,115545.40625,
cluster_43_sector001_macro,zone002_cluster_43_sector001_macro,126773.46875,0.0,84312.796875,
cluster_43_sector001_macro,zone003_cluster_43_sector001_macro,33098.4765625,0.0,-121434.3046875,
cluster_43_sector001_macro,zone004_cluster_43_sector001_macro,-127621.703125,0.0,-33782.69921875,
cluster_44_sector001_macro,zone001_cluster_44_sector001_macro,85.5541229248,0.0,115545.40625,
cluster_44_sector001_macro,zone002_cluster_44_sector001_macro,103750.5,0.0,20340.15234375,
cluster_44_sector001_macro,zone003_cluster_44_sector001_macro,-427.3376464844,0.0,-75385.25,
cluster_44_sector001_macro,zone004_cluster_44_sector001_macro,-127621.703125,0.0,-33782.69921875,
cluster_44_sector001_macro,zone005_cluster_44_sector001_macro,-14468.673828125,0.0,-1060.8215332031,
cluster_45_sector001_macro,zone001_cluster_45_sector001_macro,85.5541229248,0.0,115545.40625,
cluster_45_sector001_macro,zone002_cluster_45_sector001_macro,103750.5,0.0,20340.15234375,
cluster_45_sector001_macro,zone003_cluster_45_sector001_macro,105806.0390625,0.0,-121910.9296875,
cluster_45_sector001_macro,zone004_cluster_45_sector001_macro,-127621.703125,0.0,-33782.69921875,
cluster_45_sector001_macro,zone005_cluster_45_sector001_macro,-121067.625,0.0,102065.3515625,
cluster_46_sector001_macro,zone001_cluster_46_sector001_macro,-123007.9765625,0.0,124675.6875,
cluster_46_sector001_macro,zone002_cluster_46_sector001_macro,134486.6875,0.0,-81845.625,
cluster_46_sector001_macro,zone003_cluster_46_sector001_macro,-427.3376464844,0.0,-143002.578125,
cluster_46_sector001_macro,zone004_cluster_46_sector001_macro,-127621.703125,0.0,-33782.69921875,
cluster_46_sector001_macro,zone005_cluster_46_sector001_macro,-14468.673828125,0.0,-1060.8215332031,
cluster_47_sector001_macro,zone001_cluster_47_sector001_macro,85.5541229248,0.0,115545.40625,
cluster_47_sector001_macro,zone002_cluster_47_sector001_macro,131873.140625,0.0,-42315.703125,
cluster_47_sector001_macro,zone003_cluster_47_sector001_macro,-427.3376464844,0.0,-141828.21875,
cluster_47_sector001_macro,zone004_cluster_47_sector001_macro,-136281.578125,0.0,75532.390625,
cluster_47_sector001_macro,zone005_cluster_47_sector001_macro,-14468.673828125,0.0,-1060.8215332031,
cluster_48_sector001_macro,zone001_cluster_48_sector001_macro,-106998.9140625,0.0,77455.4296875,
cluster_48_sector001_macro,zone002_cluster_48_sector001_macro,34082.6796875,0.0,285527.03125,
cluster_48_sector001_macro,zone003_cluster_48_sector001_macro,-49561.94140625,0.0,-104808.9375,
cluster_48_sector001_macro,zone004_cluster_48_sector001_macro,232354.296875,0.0,104691.8203125,
cluster_48_sector001_macro,zone005_cluster_48_sector01_macro,305554.1875,-65343.75,-201126.65625,
cluster_48_sector001_macro,zone006_cluster_48_sector001_macro,-106998.9140625,0.0,186408.4296875,
cluster_49_sector001_macro,zone001_cluster_49_sector001_macro,89982.4921875,0.0,-100098.1640625,
cluster_49_sector001_macro,zone002_cluster_49_sector001_macro,-57062.328125,0.0,61362.80859375,
cluster_49_sector001_macro,zone003_cluster_49_sector001_macro,45571.9921875,0.0,108137.7109375,
cluster_49_sector001_macro,zone004_cluster_49_sector001_macro,50742.0078125,0.0,5897.970703125,
cluster_500_sector001_macro,tzonecluster_500_sector001shcon10_gatezone_macro,-45738.28,0.0,-200000.0,ego_dlc_pirate
cluster_500_sector001_macro,tzonecluster_500_sector001shcon2_gatezone_macro,66960.9,0.0,-207957.0,ego_dlc_pirate
cluster_500_sector001_macro,tzonecluster_500_sector001shcon4_gatezone_macro,76886.7,0.0,-207957.0,ego_dlc_pirate
cluster_500_sector001_macro,tzonecluster_500_sector001shcon6_gatezone_macro,-55785.2,0.0,-200000.0,ego_dlc_pirate
cluster_500_sector001_macro,zone001_cluster_500_sector001_macro,-127062.5,0.0,133718.8,ego_dlc_pirate
cluster_500_sector001_macro,zone002_cluster_500_sector001_macro,-10960.94,0.0,112070.3,ego_dlc_pirate
cluster_500_sector001_macro,zone003_cluster_500_sector001_macro,-97898.44,0.0,-23632.81,ego_dlc_pirate
cluster_500_sector001_macro,zone004_cluster_500_sector001_macro,103164.1,0.0,-32492.19,ego_dlc_pirate
cluster_500_sector001_macro,zone005_cluster_500_sector001_macro,-23023.44,0.0,-160132.8,ego_dlc_pirate
cluster_500_sector002_macro,tzonecluster_500_sector002shcon5_gatezone_macro,-50000.0,0.0,200000.0,ego_dlc_pirate
cluster_500_sector002_macro,tzonecluster_500_sector002shcon9_gatezone_macro,-39827.2,0.0,200000.0,ego_dlc_pirate
cluster_500_sector002_macro,zone001_cluster_500_sector002_macro,-78593.63,0.0,157937.5,ego_dlc_pirate
cluster_500_sector002_macro,zone002_cluster_500_sector002_macro,-118489.4,0.0,-131687.5,ego_dlc_pirate
cluster_500_sector002_macro,zone003_cluster_500_sector002_macro,-7132.69,0.0,531.25,ego_dlc_pirate
cluster_500_sector002_macro,zone004_cluster_500_sector002_macro,101721.7,0.0,100656.3,ego_dlc_pirate
cluster_500_sector002_macro,zone005_cluster_500_sector002_macro,98694.83,0.0,-126406.3,ego_dlc_pirate
cluster_500_sector002_macro,zone006_cluster_500_sector002_macro,-184409.83,0.0,-3343.0,ego_dlc_pirate
cluster_500_sector003_macro,tzonecluster_500_sector003shcon5_gatezone_macro,40054.7,0.0,200000.0,ego_dlc_pirate
cluster_500_sector003_macro,tzonecluster_500_sector003shcon9_gatezone_macro,50000.0,0.0,200000.0,ego_dlc_pirate
cluster_500_sector003_macro,zone001_cluster_500_sector003_macro,-117046.9,0.0,82593.75,ego_dlc_pirate
cluster_500_sector003_macro,zone002_cluster_500_sector003_macro,44015.63,0.0,158125.0,ego_dlc_pirate
cluster_500_sector003_macro,zone003_cluster_500_sector003_macro,-115796.9,0.0,-96109.38,ego_dlc_pirate
cluster_500_sector003_macro,zone004_cluster_500_sector003_macro,110359.4,0.0,7250.0,ego_dlc_pirate
cluster_500_sector003_macro,zone005_cluster_500_sector003_macro,34671.88,0.0,-152515.6,ego_dlc_pirate
cluster_501_sector001_macro,zone001_cluster_501_sector001_macro,-127062.5,0.0,133718.8,ego_dlc_pirate
cluster_501_sector001_macro,zone002_cluster_501_sector001_macro,-10960.94,0.0,112070.3,ego_dlc_pirate
cluster_501_sector001_macro,zone003_cluster_501_sector001_macro,-97898.44,0.0,-23632.81,ego_dlc_pirate
cluster_501_sector001_macro,zone004_cluster_501_sector001_macro,103164.1,0.0,-32492.19,ego_dlc_pirate
cluster_501_sector001_macro,zone005_cluster_501_sector001_macro,-23023.44,0.0,-160132.8,ego_dlc_pirate
cluster_502_sector001_macro,zone001_cluster_502_sector001_macro,-127062.5,0.0,133718.8,ego_dlc_pirate
cluster_502_sector001_macro,zone002_cluster_502_sector001_macro,108009.3,0.0,115933.7,ego_dlc_pirate
cluster_502_sector001_macro,zone003_cluster_502_sector001_macro,-97898.44,0.0,-23632.81,ego_dlc_pirate
cluster_502_sector001_macro,zone004_cluster_502_sector001_macro,103164.1,0.0,-32492.19,ego_dlc_pirate
cluster_502_sector001_macro,zone005_cluster_502_sector001_macro,-23023.44,0.0,-160132.8,ego_dlc_pirate
cluster_502_sector001_macro,zone006_cluster_502_sector001_macro,47000.0,0.0,172000.0,ego_dlc_pirate
cluster_503_sector001_macro,zone001_cluster_503_sector001_macro,-190039.3,0.0,180073.9,ego_dlc_pirate
cluster_503_sector001_macro,zone002_cluster_503_sector001_macro,-2269.199,0.0,165758.4,ego_dlc_pirate
cluster_503_sector001_macro,zone003_cluster_503_sector001_macro,-199365.3,0.0,-55454.45,ego_dlc_pirate
cluster_503_sector001_macro,zone004_cluster_503_sector001_macro,139680.0,0.0,-3215.59,ego_dlc_pirate
cluster_503_sector001_macro,zone005_cluster_503_sector001_macro,-23023.44,0.0,-160132.8,ego_dlc_pirate
cluster_504_sector001_macro,zone001_cluster_504_sector001_macro,-127062.5,0.0,133718.8,ego_dlc_pirate
cluster_504_sector001_macro,zone002_cluster_504_sector001_macro,137904.1,0.0,135199.3,ego_dlc_pirate
cluster_504_sector001_macro,zone003_cluster_504_sector001_macro,-226443.3,0.0,-97194.67,ego_dlc_pirate
cluster_504_sector001_macro,zone004_cluster_504_sector001_macro,157616.8,0.0,-84263.63,ego_dlc_pirate
cluster_504_sector001_macro,zone005_cluster_504_sector001_macro,-23023.44,0.0,-160132.8,ego_dlc_pirate
cluster_50_sector001_macro,tzonecluster_50_sector001shcon10_gatezone_macro,161340.546875,0.0,-200000.0,
cluster_50_sector001_macro,tzonecluster_50_sector001shcon6_gatezone_macro,151323.765625,0.0,-200000.0,
cluster_50_sector001_macro,zone001_cluster_50_sector001_macro,-75651.140625,0.0,47144.2890625,
cluster_50_sector001_macro,zone002_cluster_50_sector001_macro,-48260.4375,0.0,-111433.453125,
cluster_50_sector001_macro,zone003_cluster_50_sector001_macro,142032.859375,0.0,-157565.171875,
cluster_50_sector001_macro,zone004_cluster_50_sector001_macro,87251.453125,0.0,84626.3046875,
cluster_50_sector002_macro,tzonecluster_50_sector002shcon5_gatezone_macro,-50000.0,0.0,200000.0,
cluster_50_sector002_macro,tzonecluster_50_sector002shcon9_gatezone_macro,-39984.375,0.0,200000.0,
cluster_50_sector002_macro,zone001_cluster_50_sector002_macro,-43128.90625,0.0,157906.25,
cluster_50_sector002_macro,zone002_cluster_50_sector002_macro,126734.375,0.0,62085.9375,
cluster_50_sector002_macro,zone003_cluster_50_sector002_macro,103726.5625,0.0,-117593.75,
cluster_50_sector002_macro,zone004_cluster_50_sector002_macro,-96515.625,0.0,-104859.375,
cluster_601_sector001_macro,zone001_cluster_601_sector001_macro,85.55412,0.0,115545.4,ego_dlc_boron
cluster_601_sector001_macro,zone002_cluster_601_sector001_macro,137328.5,0.0,138576.5,ego_dlc_boron
cluster_601_sector001_macro,zone003_cluster_601_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_boron
cluster_601_sector001_macro,zone004_cluster_601_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_boron
cluster_601_sector001_macro,zone005_cluster_601_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_boron
cluster_602_sector001_macro,zone001_cluster_602_sector001_macro,85.55412,0.0,115545.4,ego_dlc_boron
cluster_602_sector001_macro,zone002_cluster_602_sector001_macro,-4656.418,0.0,-121536.6,ego_dlc_boron
cluster_602_sector001_macro,zone003_cluster_602_sector001_macro,121474.9,0.0,-4501.229,ego_dlc_boron
cluster_602_sector001_macro,zone004_cluster_602_sector001_macro,-133889.7,0.0,-88467.94,ego_dlc_boron
cluster_602_sector001_macro,zone005_cluster_602_sector001_macro,-113247.6,0.0,72268.07,ego_dlc_boron
cluster_603_sector001_macro,zone001_cluster_603_sector001_macro,-98169.94,0.0,101618.8,ego_dlc_boron
cluster_603_sector001_macro,zone002_cluster_603_sector001_macro,22972.12,0.0,119150.4,ego_dlc_boron
cluster_603_sector001_macro,zone003_cluster_603_sector001_macro,123600.2,0.0,-99607.15,ego_dlc_boron
cluster_603_sector001_macro,zone004_cluster_603_sector001_macro,142074.0,0.0,71801.65,ego_dlc_boron
cluster_603_sector001_macro,zone005_cluster_603_sector001_macro,-57990.49,0.0,-130164.1,ego_dlc_boron
cluster_604_sector001_macro,zone001_cluster_604_sector001_macro,-30677.88,0.0,-122754.3,ego_dlc_boron
cluster_604_sector001_macro,zone002_cluster_604_sector001_macro,121771.5,0.0,106741.4,ego_dlc_boron
cluster_604_sector001_macro,zone003_cluster_604_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_boron
cluster_604_sector001_macro,zone004_cluster_604_sector001_macro,-22312.77,0.0,118045.5,ego_dlc_boron
cluster_604_sector001_macro,zone005_cluster_604_sector001_macro,-73025.88,0.0,-1060.822,ego_dlc_boron
cluster_605_sector001_macro,zone001_cluster_605_sector001_macro,-15863.0,0.0,31730.0,ego_dlc_boron
cluster_605_sector001_macro,zone002_cluster_605_sector001_macro,55319.0,0.0,-98948.0,ego_dlc_boron
cluster_605_sector001_macro,zone003_cluster_605_sector001_macro,-87130.6,0.0,-70078.0,ego_dlc_boron
cluster_605_sector001_macro,zone004_cluster_605_sector001_macro,-84684.0,0.0,55644.57,ego_dlc_boron
cluster_605_sector001_macro,zone005_cluster_605_sector001_macro,90789.0,0.0,39800.822,ego_dlc_boron
cluster_606_sector001_macro,tzonecluster_606_sector001shcon10_gatezone_macro,-43159.09,0.0,-200000.0,ego_dlc_boron
cluster_606_sector001_macro,tzonecluster_606_sector001shcon11_gatezone_macro,200000.0,0.0,50000.0,ego_dlc_boron
cluster_606_sector001_macro,tzonecluster_606_sector001shcon6_gatezone_macro,-50000.0,0.0,-200000.0,ego_dlc_boron
cluster_606_sector001_macro,zone001_cluster_606_sector001_macro,133484.8,0.0,131372.6,ego_dlc_boron
cluster_606_sector001_macro,zone002_cluster_606_sector001_macro,-22721.23,0.0,-122067.9,ego_dlc_boron
cluster_606_sector001_macro,zone003_cluster_606_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_boron
cluster_606_sector001_macro,zone004_cluster_606_sector001_macro,-127513.9,0.0,82085.13,ego_dlc_boron
cluster_606_sector001_macro,zone005_cluster_606_sector001_macro,51992.35,0.0,-1060.822,ego_dlc_boron
cluster_606_sector002_macro,tzonecluster_606_sector002shcon11_gatezone_macro,200000.0,0.0,-40046.88,ego_dlc_boron
cluster_606_sector002_macro,tzonecluster_606_sector002shcon12_gatezone_macro,200000.0,0.0,-25000.0,ego_dlc_boron
cluster_606_sector002_macro,tzonecluster_606_sector002shcon5_gatezone_macro,40468.75,0.0,200000.0,ego_dlc_boron
cluster_606_sector002_macro,tzonecluster_606_sector002shcon9_gatezone_macro,50000.0,0.0,200000.0,ego_dlc_boron
cluster_606_sector002_macro,zone001_cluster_606_sector002_macro,-107447.6,0.0,124554.7,ego_dlc_boron
cluster_606_sector002_macro,zone002_cluster_606_sector002_macro,50325.93,0.0,153750.0,ego_dlc_boron
cluster_606_sector002_macro,zone003_cluster_606_sector002_macro,156852.0,0.0,-61492.19,ego_dlc_boron
cluster_606_sector002_macro,zone004_cluster_606_sector002_macro,-119849.7,0.0,-93007.81,ego_dlc_boron
cluster_606_sector002_macro,zone005_cluster_606_sector002_macro,-6696.777,0.0,-60289.06,ego_dlc_boron
cluster_606_sector003_macro,tzonecluster_606_sector003shcon7_gatezone_macro,-200000.0,0.0,-44060.06,ego_dlc_boron
cluster_606_sector003_macro,tzonecluster_606_sector003shcon8_gatezone_macro,-200000.0,0.0,-25000.0,ego_dlc_boron
cluster_606_sector003_macro,zone001_cluster_606_sector003_macro,-46281.25,0.0,138438.5,ego_dlc_boron
cluster_606_sector003_macro,zone002_cluster_606_sector003_macro,115195.3,0.0,14787.11,ego_dlc_boron
cluster_606_sector003_macro,zone003_cluster_606_sector003_macro,117000.0,0.0,-133457.0,ego_dlc_boron
cluster_606_sector003_macro,zone004_cluster_606_sector003_macro,-144757.8,0.0,-39335.94,ego_dlc_boron
cluster_606_sector003_macro,zone005_cluster_606_sector003_macro,-3023.438,0.0,-6614.258,ego_dlc_boron
cluster_607_sector001_macro,zone001_cluster_607_sector001_macro,-96044.66,0.0,106400.7,ego_dlc_boron
cluster_607_sector001_macro,zone002_cluster_607_sector001_macro,23503.43,0.0,118619.1,ego_dlc_boron
cluster_607_sector001_macro,zone003_cluster_607_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_boron
cluster_607_sector001_macro,zone004_cluster_607_sector001_macro,-76997.9,0.0,-117440.4,ego_dlc_boron
cluster_607_sector001_macro,zone005_cluster_607_sector001_macro,131077.1,0.0,2934.617,ego_dlc_boron
cluster_608_sector001_macro,zone001_cluster_608_sector001_macro,138576.6,0.0,85026.23,ego_dlc_boron
cluster_608_sector001_macro,zone002_cluster_608_sector001_macro,-115973.5,0.0,117824.6,ego_dlc_boron
cluster_608_sector001_macro,zone003_cluster_608_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_boron
cluster_608_sector001_macro,zone004_cluster_608_sector001_macro,-128151.2,0.0,-109468.4,ego_dlc_boron
cluster_608_sector001_macro,zone005_cluster_608_sector001_macro,-14468.67,0.0,-1060.822,ego_dlc_boron
cluster_609_sector001_macro,zone001_cluster_609_sector001_macro,-93144.93,0.0,68418.03,ego_dlc_boron
cluster_609_sector001_macro,zone002_cluster_609_sector001_macro,-67369.28,0.0,148723.7,ego_dlc_boron
cluster_609_sector001_macro,zone003_cluster_609_sector001_macro,41106.73,0.0,-87067.31,ego_dlc_boron
cluster_609_sector001_macro,zone004_cluster_609_sector001_macro,158696.5,0.0,-62249.09,ego_dlc_boron
cluster_609_sector001_macro,zone005_cluster_609_sector001_macro,-60807.18,0.0,-32170.72,ego_dlc_boron
cluster_701_sector001_macro,zone001_cluster_701_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_701_sector001_macro,zone002_cluster_701_sector001_macro,130142.0,0.0,48135.1,ego_dlc_timelines
cluster_701_sector001_macro,zone003_cluster_701_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_timelines
cluster_701_sector001_macro,zone004_cluster_701_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_701_sector001_macro,zone005_cluster_701_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_702_sector001_macro,zone001_cluster_702_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_702_sector001_macro,zone002_cluster_702_sector001_macro,130142.0,0.0,48135.1,ego_dlc_timelines
cluster_702_sector001_macro,zone003_cluster_702_sector001_macro,17314.51,0.0,-127903.8,ego_dlc_timelines
cluster_702_sector001_macro,zone004_cluster_702_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_702_sector001_macro,zone005_cluster_702_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_703_sector001_macro,zone001_cluster_703_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_703_sector001_macro,zone002_cluster_703_sector001_macro,130142.0,0.0,48135.1,ego_dlc_timelines
cluster_703_sector001_macro,zone003_cluster_703_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_timelines
cluster_703_sector001_macro,zone004_cluster_703_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_703_sector001_macro,zone005_cluster_703_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_704_sector001_macro,zone001_cluster_704_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_704_sector001_macro,zone002_cluster_704_sector001_macro,130142.0,0.0,48135.1,ego_dlc_timelines
cluster_704_sector001_macro,zone003_cluster_704_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_timelines
cluster_704_sector001_macro,zone004_cluster_704_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_704_sector001_macro,zone005_cluster_704_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_705_sector001_macro,zone001_cluster_705_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_705_sector001_macro,zone002_cluster_705_sector001_macro,130142.0,0.0,-16349.69,ego_dlc_timelines
cluster_705_sector001_macro,zone003_cluster_705_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_timelines
cluster_705_sector001_macro,zone004_cluster_705_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_705_sector001_macro,zone005_cluster_705_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_706_sector001_macro,zone001_cluster_706_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_706_sector001_macro,zone002_cluster_706_sector001_macro,130142.0,0.0,48135.1,ego_dlc_timelines
cluster_706_sector001_macro,zone003_cluster_706_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_timelines
cluster_706_sector001_macro,zone004_cluster_706_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_706_sector001_macro,zone005_cluster_706_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_708_sector001_macro,zone001_cluster_708_sector001_macro,85.55412,0.0,115545.4,ego_dlc_timelines
cluster_708_sector001_macro,zone002_cluster_708_sector001_macro,130142.0,0.0,48135.1,ego_dlc_timelines
cluster_708_sector001_macro,zone003_cluster_708_sector001_macro,105554.4,0.0,-127903.8,ego_dlc_timelines
cluster_708_sector001_macro,zone004_cluster_708_sector001_macro,-127517.8,0.0,34255.37,ego_dlc_timelines
cluster_708_sector001_macro,zone005_cluster_708_sector001_macro,-129500.2,0.0,-126969.5,ego_dlc_timelines
cluster_709_sector001_macro,zone001_cluster_709_sector001_macro,85.55412,0.0,115545.4,
cluster_709_sector001_macro,zone002_cluster_709_sector001_macro,137328.5,0.0,138576.5,
cluster_709_sector001_macro,zone003_cluster_709_sector001_macro,105554.4,0.0,-127903.8,
cluster_709_sector001_macro,zone004_cluster_709_sector001_macro,-127517.8,0.0,34255.37,
cluster_709_sector001_macro,zone005_cluster_709_sector001_macro,-129500.2,0.0,-126969.5,
cluster_710_sector001_macro,zone001_cluster_710_sector001_macro,85.55412,0.0,115545.4,
cluster_710_sector001_macro,zone002_cluster_710_sector001_macro,137328.5,0.0,138576.5,
cluster_710_sector001_macro,zone003_cluster_710_sector001_macro,105554.4,0.0,-127903.8,
cluster_710_sector001_macro,zone004_cluster_710_sector001_macro,-127517.8,0.0,34255.37,
cluster_710_sector001_macro,zone005_cluster_710_sector001_macro,-129500.2,0.0,-126969.5,
cluster_711_sector001_macro,zone001_cluster_711_sector001_macro,85.55412,0.0,115545.4,
cluster_711_sector001_macro,zone002_cluster_711_sector001_macro,137328.5,0.0,138576.5,
cluster_711_sector001_macro,zone003_cluster_711_sector001_macro,105554.4,0.0,-127903.8,
cluster_711_sector001_macro,zone004_cluster_711_sector001_macro,-127517.8,0.0,34255.37,
cluster_711_sector001_macro,zone005_cluster_711_sector001_macro,-129500.2,0.0,-126969.5,
cluster_712_sector001_macro,zone001_cluster_712_sector001_macro,85.55412,0.0,115545.4,
