id,name,group,transport,volume,tags,price_avg,source
paintmod_0001,Shade of Innocence,,inventory,1,inventory paintmod,1,
paintmod_0002,Federation Pennon,,inventory,1,inventory paintmod,1,
paintmod_0003,Republic Standard,,inventory,1,inventory paintmod,1,
paintmod_0004,Company Skin,,inventory,1,inventory paintmod,1,
paintmod_0005,Scale Plate Greenback,,inventory,1,inventory paintmod,1,
paintmod_0006,Foundation Blue,,inventory,1,inventory paintmod,1,
paintmod_0007,Hatikvah Banner,,inventory,1,inventory paintmod,1,
paintmod_0008,Origin Unknown,,inventory,1,inventory paintmod,1,
paintmod_0009,Godrealm Pride,,inventory,1,inventory paintmod,1,
paintmod_0010,Order Wrath,,inventory,1,inventory paintmod,1,
paintmod_0011,Alliance Honour,,inventory,1,inventory paintmod,1,
paintmod_0012,Ministry Buck,,inventory,1,inventory paintmod,1,
paintmod_0013,Act of Distraction,,inventory,1,inventory paintmod,1,
paintmod_0014,Ianamus Ztealth,,inventory,1,inventory paintmod,1,
paintmod_0015,Not Like This,,inventory,1,inventory paintmod,1,
paintmod_0016,Washout,,inventory,1,inventory paintmod,1,
paintmod_0017,Black Steel,,inventory,1,inventory paintmod,1,
paintmod_0018,Grey Steel,,inventory,1,inventory paintmod,1,
paintmod_0019,Foundation X,,inventory,1,inventory paintmod,1,
paintmod_0020,Matrix Annihilation,,inventory,1,inventory paintmod,1,
paintmod_0021,Verbillion,,inventory,1,inventory paintmod,1,
paintmod_0022,Splatter,,inventory,1,inventory paintmod,1,
paintmod_0023,Cracked Surface,,inventory,1,inventory paintmod,1,
paintmod_0024,Federation Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0025,Federation Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0026,Federation Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0027,Republic Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0028,Republic Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0029,Republic Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0030,Company Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0031,Company Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0032,Company Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0033,Scale Plate Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0034,Scale Plate Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0035,Scale Plate Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0036,Godrealm Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0037,Godrealm Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0038,Godrealm Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0039,Holy Order Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0040,Holy Order Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0041,Holy Order Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0042,Alliance Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0043,Alliance Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0044,Alliance Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0045,Ministry Camo 1,,inventory,1,inventory paintmod,1,
paintmod_0046,Ministry Camo 2,,inventory,1,inventory paintmod,1,
paintmod_0047,Ministry Camo 3,,inventory,1,inventory paintmod,1,
paintmod_0048,Foundation Red,,inventory,1,inventory paintmod,1,
paintmod_0049,Foundation Green,,inventory,1,inventory paintmod,1,
paintmod_0050,Foundation Yellow,,inventory,1,inventory paintmod,1,
paintmod_0051,Roadkill,,inventory,1,inventory paintmod,1,
paintmod_0052,Scorched,,inventory,1,inventory paintmod,1,
paintmod_0053,End of Line,,inventory,1,inventory paintmod,1,
paintmod_0054,Bzzzzz!,,inventory,1,inventory paintmod,1,
paintmod_0055,Violence,,inventory,1,inventory paintmod,1,
paintmod_0056,Obsidian X,,inventory,1,inventory paintmod,1,
paintmod_0057,Legitimate Business,,inventory,1,inventory paintmod,1,
paintmod_0058,Aldrin,,inventory,1,inventory paintmod,1,
paintmod_0059,Cold Metal,,inventory,1,inventory paintmod,1,
paintmod_0060,Captain Pearle,,inventory,1,inventory paintmod,1,
paintmod_0061,Mineral Rush,,inventory,1,inventory paintmod,1,
paintmod_0062,Corsair's Gambit,,inventory,1,inventory paintmod,1,
paintmod_0063,Cascade Alpha,,inventory,1,inventory paintmod,1,
paintmod_0064,Sinister Fume,,inventory,1,inventory paintmod,1,
paintmod_0065,Silent Sanctuary,,inventory,1,inventory paintmod,1,
paintmod_0066,Warden,,inventory,1,inventory paintmod,1,
paintmod_0067,J.B.C.,,inventory,1,inventory paintmod,1,
paintmod_0068,Extraction,,inventory,1,inventory paintmod,1,
paintmod_0069,Smokestack,,inventory,1,inventory paintmod,1,
paintmod_0070,Relic Hunter,,inventory,1,inventory paintmod,1,
paintmod_0071,Crystal Thief,,inventory,1,inventory paintmod,1,
paintmod_0072,Disposal Unit 3,,inventory,1,inventory paintmod,1,
paintmod_0073,Woodland Pasture,,inventory,1,inventory paintmod,1,
paintmod_0074,The Vindicator,,inventory,1,inventory paintmod,1,
paintmod_0075,Scream,,inventory,1,inventory paintmod,1,
paintmod_0076,Forty-Two,,inventory,1,inventory paintmod,1,
paintmod_0077,Path to Glory,,inventory,1,inventory paintmod,1,
paintmod_0078,Digital Templar,,inventory,1,inventory paintmod,1,
paintmod_0079,Rising Star,,inventory,1,inventory paintmod,1,
paintmod_0080,Opportunity,,inventory,1,inventory paintmod,1,
paintmod_0081,Kilroy,,inventory,1,inventory paintmod,1,
paintmod_0082,Distinct Past,,inventory,1,inventory paintmod,1,
paintmod_0083,Worm God,,inventory,1,inventory paintmod,1,
paintmod_0084,Woody Valley,,inventory,1,inventory paintmod,1,
paintmod_0085,Leap of Faith,,inventory,1,inventory paintmod,1,
paintmod_0086,FHD040,,inventory,1,inventory paintmod,1,
paintmod_0087,Snakebite,,inventory,1,inventory paintmod,1,
paintmod_0088,Court Order,,inventory,1,inventory paintmod,1,
paintmod_0089,Free Spirit,,inventory,1,inventory paintmod,1,
paintmod_0090,Family Standard,,inventory,1,inventory paintmod,1,
paintmod_0091,Family Shadow,,inventory,1,inventory paintmod,1,
paintmod_0092,Family Veil,,inventory,1,inventory paintmod,1,
paintmod_0093,Evasive Action,,inventory,1,inventory paintmod,1,
paintmod_0094,Covert Operation,,inventory,1,inventory paintmod,1,
paintmod_0095,Privy Court,,inventory,1,inventory paintmod,1,
paintmod_0096,Cabal Covert,,inventory,1,inventory paintmod,1,
paintmod_0097,Cardinal,,inventory,1,inventory paintmod,1,
paintmod_0098,Cobalt,,inventory,1,inventory paintmod,1,
paintmod_0099,Sage,,inventory,1,inventory paintmod,1,
paintmod_0100,Saffron,,inventory,1,inventory paintmod,1,
paintmod_0101,LootBoy,,inventory,1,inventory paintmod,1,
paintmod_0102,Trinity Device,,inventory,1,inventory paintmod,1,
paintmod_0103,Band of Buccaneers,,inventory,1,inventory paintmod,1,
paintmod_0104,Tempest Livery,,inventory,1,inventory paintmod,1,
paintmod_0105,Checkmate,,inventory,1,inventory paintmod,1,
paintmod_0106,Neon Dream,,inventory,1,inventory paintmod,1,
paintmod_0107,Terracotta,,inventory,1,inventory paintmod,1,
paintmod_0108,Jade,,inventory,1,inventory paintmod,1,
paintmod_0109,Ocean,,inventory,1,inventory paintmod,1,
paintmod_0110,Canary,,inventory,1,inventory paintmod,1,
paintmod_0111,Mock Turtle,,inventory,1,inventory paintmod,1,
paintmod_0112,Jagged Amethyst,,inventory,1,inventory paintmod,1,
paintmod_0113,Bubble Up,,inventory,1,inventory paintmod,1,
paintmod_0114,Alpha Zone,,inventory,1,inventory paintmod,1,
paintmod_0115,Alautun,,inventory,1,inventory paintmod,1,
paintmod_0116,Verdant,,inventory,1,inventory paintmod,1,
paintmod_0117,Solset,,inventory,1,inventory paintmod,1,
paintmod_0118,Solset Dapple,,inventory,1,inventory paintmod,1,
paintmod_0119,Solset Canopy,,inventory,1,inventory paintmod,1,
paintmod_0120,Cerulean Utopia,,inventory,1,inventory paintmod,1,
paintmod_0121,Azureous Utopia,,inventory,1,inventory paintmod,1,
paintmod_0122,Utopia,,inventory,1,inventory paintmod,1,
paintmod_0123,Violaceous,,inventory,1,inventory paintmod,1,
paintmod_0124,Violaceous Cybershroud,,inventory,1,inventory paintmod,1,
paintmod_0125,Violaceous Xenomask,,inventory,1,inventory paintmod,1,
paintmod_0126,Iveshead,,inventory,1,inventory paintmod,1,
paintmod_0127,Rustbucket,,inventory,1,inventory paintmod,1,
paintmod_0128,Afterglow,,inventory,1,inventory paintmod,1,
paintmod_0129,Dune,,inventory,1,inventory paintmod,1,
paintmod_0130,Bloodgorged,,inventory,1,inventory paintmod,1,
paintmod_0131,Bounty Hunter,,inventory,1,inventory paintmod,1,
paintmod_0132,Haggard,,inventory,1,inventory paintmod,1,
paintmod_0133,Scarecrow,,inventory,1,inventory paintmod,1,
paintmod_0134,Thistle,,inventory,1,inventory paintmod,1,
paintmod_0135,Nuts and Bolts,,inventory,1,inventory paintmod,1,
paintmod_0136,Corrosive,,inventory,1,inventory paintmod,1,
paintmod_0137,Blade's Edge,,inventory,1,inventory paintmod,1,
paintmod_0138,Zorba,,inventory,1,inventory paintmod,1,
paintmod_0139,Pannacotta,,inventory,1,inventory paintmod,1,
paintmod_0140,Ericaceous,,inventory,1,inventory paintmod,1,
paintmod_0141,Wildwood,,inventory,1,inventory paintmod,1,
paintmod_0142,Spectrum,,inventory,1,inventory paintmod,1,
paintmod_0143,Rockpool,,inventory,1,inventory paintmod,1,
paintmod_0144,Amaranthus,,inventory,1,inventory paintmod,1,
paintmod_0145,Boneshard,,inventory,1,inventory paintmod,1,
paintmod_0146,Arcturus,,inventory,1,inventory paintmod,1,
paintmod_0147,Constellation,,inventory,1,inventory paintmod,1,
paintmod_0148,Diploria,,inventory,1,inventory paintmod,1,
paintmod_0149,Sanguine,,inventory,1,inventory paintmod,1,
paintmod_0150,Radiance,,inventory,1,inventory paintmod,1,
paintmod_0151,Vineyard,,inventory,1,inventory paintmod,1,
paintmod_0152,Illucid,,inventory,1,inventory paintmod,1,
paintmod_0153,Parchment,,inventory,1,inventory paintmod,1,
paintmod_0154,Ironclad,,inventory,1,inventory paintmod,1,
paintmod_0155,Clickbait,,inventory,1,inventory paintmod,1,
paintmod_0156,Dewdrop,,inventory,1,inventory paintmod,1,
paintmod_0157,Serpentine,,inventory,1,inventory paintmod,1,
paintmod_0158,Thunderstruck,,inventory,1,inventory paintmod,1,
paintmod_0159,Gloomfire,,inventory,1,inventory paintmod,1,
paintmod_0160,Cyan Aura,,inventory,1,inventory paintmod,1,
paintmod_0161,Bleached Peach,,inventory,1,inventory paintmod,1,
paintmod_0162,Midnight Bliss,,inventory,1,inventory paintmod,1,
paintmod_0163,Mellow Mocha,,inventory,1,inventory paintmod,1,
paintmod_0164,Burnt Umber,,inventory,1,inventory paintmod,1,
paintmod_0165,Molten Core,,inventory,1,inventory paintmod,1,
paintmod_0166,Pearl Prospect,,inventory,1,inventory paintmod,1,
paintmod_0167,Arctic Whisper,,inventory,1,inventory paintmod,1,
paintmod_0168,Razzle Dazzle,,inventory,1,inventory paintmod,1,
paintmod_0169,Lava Lamp,,inventory,1,inventory paintmod,1,
paintmod_0170,Spice of Life,,inventory,1,inventory paintmod,1,
paintmod_0171,Top Brass,,inventory,1,inventory paintmod,1,
paintmod_0172,Frozen in Time,,inventory,1,inventory paintmod,1,
paintmod_0173,Eternal Hunger,,inventory,1,inventory paintmod,1,
paintmod_0174,Glistening Ambition,,inventory,1,inventory paintmod,1,
paintmod_0175,Cosmic Velvet,,inventory,1,inventory paintmod,1,
paintmod_0176,Lunar Desire,,inventory,1,inventory paintmod,1,
paintmod_0177,Sweet Corruption,,inventory,1,inventory paintmod,1,
paintmod_0178,Patient Zero,,inventory,1,inventory paintmod,1,
paintmod_0179,Grains of Sand,,inventory,1,inventory paintmod,1,
paintmod_0180,Chaos Theory,,inventory,1,inventory paintmod,1,
paintmod_0181,Rain Check,,inventory,1,inventory paintmod,1,
paintmod_0182,Down in Flames,,inventory,1,inventory paintmod,1,
paintmod_0183,X Marks the Spot,,inventory,1,inventory paintmod,1,
paintmod_0184,Omega Shift,,inventory,1,inventory paintmod,1,
paintmod_0185,Cast Asunder,,inventory,1,inventory paintmod,1,
paintmod_0186,Agent of Glory,,inventory,1,inventory paintmod,1,
paintmod_0187,Argnu Dreams,,inventory,1,inventory paintmod,1,
paintmod_0188,Scruffin Fool,,inventory,1,inventory paintmod,1,
paintmod_0189,Nostrop Rush,,inventory,1,inventory paintmod,1,
paintmod_0190,Maja Blast,,inventory,1,inventory paintmod,1,
paintmod_0191,BoFu Marinade,,inventory,1,inventory paintmod,1,
paintmod_0192,Margin of Error,,inventory,1,inventory paintmod,1,
paintmod_0193,Force of Nature,,inventory,1,inventory paintmod,1,
paintmod_0194,Instruments of Darkness,,inventory,1,inventory paintmod,1,
paintmod_0195,Symphony of Stars,,inventory,1,inventory paintmod,1,
paintmod_0196,Reflections of Reality,,inventory,1,inventory paintmod,1,
paintmod_0197,Hostage to Fortune,,inventory,1,inventory paintmod,1,
paintmod_0198,Eye of the Needle,,inventory,1,inventory paintmod,1,
paintmod_0199,Cloak and Dagger,,inventory,1,inventory paintmod,1,
paintmod_0200,Beyond the Event Horizon,,inventory,1,inventory paintmod,1,
paintmod_0201,Caveat Emptor,,inventory,1,inventory paintmod,1,
paintmod_0202,Carpe Diem,,inventory,1,inventory paintmod,1,
paintmod_0203,Wake Up!,,inventory,1,inventory paintmod,1,
paintmod_0204,Keeper of the Wheel,,inventory,1,inventory paintmod,1,
paintmod_0205,There and Back Again,,inventory,1,inventory paintmod,1,
paintmod_0206,Mind the Gap,,inventory,1,inventory paintmod,1,
paintmod_0207,Eternal Golden Braid,,inventory,1,inventory paintmod,1,
paintmod_0208,Thought Crime,,inventory,1,inventory paintmod,1,
paintmod_0209,Nebular Cartography,,inventory,1,inventory paintmod,1,
paintmod_0210,In Xanadu,,inventory,1,inventory paintmod,1,
paintmod_0211,Blush Response,,inventory,1,inventory paintmod,1,
paintmod_0212,Skaï Mauve,,inventory,1,inventory paintmod,1,
paintmod_0213,Forbidden Colours,,inventory,1,inventory paintmod,1,
paintmod_0214,Electric Dreamscape,,inventory,1,inventory paintmod,1,
paintmod_0215,Sound of Silence,,inventory,1,inventory paintmod,1,
paintmod_0216,Fade to Grey,,inventory,1,inventory paintmod,1,
paintmod_0217,Risk Factor,,inventory,1,inventory paintmod,1,
paintmod_0218,Mornington Crescent,,inventory,1,inventory paintmod,1,
paintmod_0219,Fractal Dimension,,inventory,1,inventory paintmod,1,
paintmod_0220,Sierpinski Triangle,,inventory,1,inventory paintmod,1,
paintmod_0221,Brownian Motion,,inventory,1,inventory paintmod,1,
paintmod_0222,Non-Euclidean Geometry,,inventory,1,inventory paintmod,1,
paintmod_0223,Parabolic Trajectory,,inventory,1,inventory paintmod,1,
paintmod_0224,Premature Optimisation,,inventory,1,inventory paintmod,1,
paintmod_0225,Sanity Check,,inventory,1,inventory paintmod,1,
paintmod_0226,Critical Hit,,inventory,1,inventory paintmod,1,
paintmod_0227,Twenty Credits,,inventory,1,inventory paintmod,1,
paintmod_0228,Codebreaker,,inventory,1,inventory paintmod,1,
paintmod_0229,Octree,,inventory,1,inventory paintmod,1,
paintmod_0230,Nutmeg,,inventory,1,inventory paintmod,1,
paintmod_0231,Domesday,,inventory,1,inventory paintmod,1,
paintmod_0232,Prehistorica,,inventory,1,inventory paintmod,1,
paintmod_0233,Inflorescence,,inventory,1,inventory paintmod,1,
paintmod_0234,Roundabout,,inventory,1,inventory paintmod,1,
paintmod_0235,Lachrymose,,inventory,1,inventory paintmod,1,
paintmod_0236,Scrimshaw,,inventory,1,inventory paintmod,1,
paintmod_0237,Glagolitic,,inventory,1,inventory paintmod,1,
paintmod_0238,Fahrenheit,,inventory,1,inventory paintmod,1,
paintmod_0239,Wildfire,,inventory,1,inventory paintmod,1,
paintmod_0240,Zosimos,,inventory,1,inventory paintmod,1,
paintmod_0241,Carborundum,,inventory,1,inventory paintmod,1,
paintmod_0242,Uenuku,,inventory,1,inventory paintmod,1,
paintmod_0243,PJK,,inventory,1,inventory paintmod,1,
paintmod_0244,Marazion,,inventory,1,inventory paintmod,1,
paintmod_0245,Blackcomb,,inventory,1,inventory paintmod,1,
paintmod_0246,Redcoat,,inventory,1,inventory paintmod,1,
paintmod_0247,Greenbelt,,inventory,1,inventory paintmod,1,
paintmod_0248,Bluegrass,,inventory,1,inventory paintmod,1,
paintmod_0249,Yellowhammer,,inventory,1,inventory paintmod,1,
paintmod_0250,Hypermint,,inventory,1,inventory paintmod,1,
paintmod_0251,Mandarin,,inventory,1,inventory paintmod,1,
paintmod_0252,Ultramarine,,inventory,1,inventory paintmod,1,
paintmod_0253,Shocking,,inventory,1,inventory paintmod,1,
paintmod_0254,Hollow Garnet,,inventory,1,inventory paintmod,1,
paintmod_0255,Goldeneye,,inventory,1,inventory paintmod,1,
paintmod_0256,Sand Castle,,inventory,1,inventory paintmod,1,
paintmod_0257,Moss Pillow,,inventory,1,inventory paintmod,1,
paintmod_0258,Indigo Drift,,inventory,1,inventory paintmod,1,
paintmod_0259,Mulled Wine,,inventory,1,inventory paintmod,1,
paintmod_0260,Diamond Fuchsia,,inventory,1,inventory paintmod,1,
paintmod_0261,Cinnamon Swirl,,inventory,1,inventory paintmod,1,
paintmod_0262,Ink Blot,,inventory,1,inventory paintmod,1,
paintmod_0263,Ash Plume,,inventory,1,inventory paintmod,1,
paintmod_0264,Alabaster Shell,,inventory,1,inventory paintmod,1,
paintmod_0265,Carbon Copy,,inventory,1,inventory paintmod,1,
paintmod_0266,Solar Blaze,,inventory,1,inventory paintmod,1,
paintmod_0267,Deep Space Glitter,,inventory,1,inventory paintmod,1,
paintmod_0268,Starry Nightfall,,inventory,1,inventory paintmod,1,
paintmod_0269,Aurora Haze,,inventory,1,inventory paintmod,1,
paintmod_0270,Infinite Horizon,,inventory,1,inventory paintmod,1,
paintmod_0271,Twilight Mirage,,inventory,1,inventory paintmod,1,
paintmod_0272,Quantum Pathfinder,,inventory,1,inventory paintmod,1,
paintmod_0273,Crimson Comet,,inventory,1,inventory paintmod,1,
paintmod_0274,Interstellar Inferno,,inventory,1,inventory paintmod,1,
paintmod_0275,Hypernova Heatwave,,inventory,1,inventory paintmod,1,
paintmod_0276,Sapphire Storm,,inventory,1,inventory paintmod,1,
paintmod_0277,Molten Meteor,,inventory,1,inventory paintmod,1,
paintmod_0278,Oceanic Odyssey,,inventory,1,inventory paintmod,1,
paintmod_0279,Dawn to Dusk,,inventory,1,inventory paintmod,1,
paintmod_0280,Carnelian,,inventory,1,inventory paintmod,1,
paintmod_0281,Periwinkle,,inventory,1,inventory paintmod,1,
paintmod_0282,Goldenrod,,inventory,1,inventory paintmod,1,
paintmod_0283,Mulberry,,inventory,1,inventory paintmod,1,
paintmod_0284,Lofoten Green,,inventory,1,inventory paintmod,1,
paintmod_0285,Extract of Indigo,,inventory,1,inventory paintmod,1,
paintmod_0286,Soft Rime,,inventory,1,inventory paintmod,1,
paintmod_0287,Burnt Umber,,inventory,1,inventory paintmod,1,
paintmod_0288,Ochre Mutation,,inventory,1,inventory paintmod,1,
paintmod_0289,Amber Codon,,inventory,1,inventory paintmod,1,
paintmod_0290,Pearly Queen,,inventory,1,inventory paintmod,1,
paintmod_0291,Heart of Onyx,,inventory,1,inventory paintmod,1,
paintmod_0292,Construction Zone,,inventory,1,inventory paintmod,1,
plasmaconductors,Plasma Conductors,hightech,container,32,container economy stationbuilding,1026,
quantumtubes,Quantum Tubes,hightech,container,22,container economy,300,
rawkhaakscrap,Allographyne Scrap,refined,solid,10,processed recycling solid,40,
rawscrap,Raw Scrap,refined,solid,10,processed recycling solid,180,
refinedmetals,Refined Metals,refined,container,14,container economy,148,
research_agentslot_01,Embassy Management - Upgrade I,,research,1,nocustomgamestart research,1,
research_agentslot_02,Embassy Management - Upgrade II,,research,1,nocustomgamestart research,1,
research_diplomacy_network,Diplomacy Network,,research,1,nocustomgamestart research,1,
research_equipment_xenon,Xenon Special Equipment,,research,1,nocustomgamestart research,1,
research_high_mass_teleportation,High-mass Teleportation,,research,1,research,1,
research_interference_network,Undercover Interference Network,,research,1,nocustomgamestart research,1,
research_module_build,Build Module Hack,,research,1,hidden research,1,
research_module_defence,Defence Module Hack,,research,1,research,1,
research_module_dock,Dock Module Hack,,research,1,research,1,
research_module_habitation,Habitation Module Hack,,research,1,research,1,
research_module_production,Production Module Hack,,research,1,research,1,
research_module_storage,Storage Module Hack,,research,1,research,1,
research_module_venture,Venture Docks,,research,1,hidden research,1,
research_module_welfare_1,Welfare Module - Gambling Den,,research,1,research,1,
research_module_welfare_1_pre,Investigate nearby station.,,research,1,missiononly research,1,
research_mod_engine_mk1,Basic Engine Mods,,research,1,research,1,
research_mod_engine_mk2,Advanced Engine Mods,,research,1,research,1,
research_mod_engine_mk3,Exceptional Engine Mods,,research,1,research,1,
research_mod_engine_pre,Acquire Engine Sensors,,research,1,missiononly research,1,
research_mod_shield_mk1,Basic Shield Mods,,research,1,research,1,
research_mod_shield_mk2,Advanced Shield Mods,,research,1,research,1,
research_mod_shield_mk3,Exceptional Shield Mods,,research,1,research,1,
research_mod_shield_pre,Acquire Weapon Damage Data,,research,1,missiononly research,1,
research_mod_ship_mk1,Basic Chassis Mods,,research,1,research,1,
research_mod_ship_mk2,Advanced Chassis Mods,,research,1,research,1,
research_mod_ship_mk3,Exceptional Chassis Mods,,research,1,research,1,
research_mod_ship_pre,Acquire Nanites,,research,1,missiononly research,1,
research_mod_weapon_mk1,Basic Weapon Mods,,research,1,research,1,
research_mod_weapon_mk2,Advanced Weapon Mods,,research,1,research,1,
research_mod_weapon_mk3,Exceptional Weapon Mods,,research,1,research,1,
research_mod_weapon_pre,Acquire Regulators,,research,1,missiononly research,1,
research_radioreceiver,Radio Receiver,,research,1,hidden research,1,
research_sensorbooster,Sensor Booster,,research,1,hidden research,1,
research_seta,Time Compression,,research,1,research,1,
research_seta_pre,Time Compression Prerequisite,,research,1,missiononly research,1,
research_teleportation,Teleportation,,research,1,research,1,
research_teleportation_range_01,Teleportation - Range I,,research,1,research,1,
research_teleportation_range_02,Teleportation - Range II,,research,1,research,1,
research_teleportation_range_03,Teleportation - Range III,,research,1,research,1,
research_tradeinterface,Trade Interface,,research,1,hidden research,1,
research_warp_hq_01,High-mass Teleportation I,,research,1,research,1,
research_warp_hq_02,High-mass Teleportation II,,research,1,research,1,
research_xenon_crisis_01,Fleet-Wide Sensor Analytics,,research,1,nocustomgamestart research,1,
research_xenon_crisis_02,Xenon Intelligence Study,,research,1,nocustomgamestart research,1,
resourceprobe_01,Resource Probe,,equipment,1,equipment resourceprobe,6175,
satellite_mk1,Satellite,,equipment,1,equipment satellite,4885,
satellite_mk2,Advanced Satellite,,equipment,1,equipment satellite,52215,
scanningarrays,Scanning Arrays,hightech,container,38,container economy,1053,
scrapmetal,Scrap Metal,refined,solid,10,economy recycling solid,375,
shieldcomponents,Shield Components,shiptech,container,10,container economy stationbuilding,188,
shield_arg_l_standard_01_mk1,ARG L Shield Generator Mk1,shields,equipment,1,equipment shield,46851,
shield_arg_l_standard_01_mk2,ARG L Shield Generator Mk2,shields,equipment,1,equipment shield,228494,
shield_arg_m_standard_01_mk1,ARG M Shield Generator Mk1,shields,equipment,1,equipment shield,17117,
shield_arg_m_standard_01_mk2,ARG M Shield Generator Mk2,shields,equipment,1,equipment shield,82820,
shield_arg_m_standard_02_mk1,ARG M Shield Generator Mk1,shields,equipment,1,equipment shield,17117,
shield_arg_m_standard_02_mk2,ARG M Shield Generator Mk2,shields,equipment,1,equipment shield,82129,
shield_arg_s_standard_01_mk1,ARG S Shield Generator Mk1,shields,equipment,1,equipment shield,1354,
shield_arg_s_standard_01_mk2,ARG S Shield Generator Mk2,shields,equipment,1,equipment shield,11318,
shield_arg_s_standard_01_mk3,ARG S Shield Generator Mk3,shields,equipment,1,equipment shield,55436,
shield_arg_xl_standard_01_mk1,ARG XL Shield Generator Mk1,shields,equipment,1,equipment shield,250745,
shield_kha_l_standard_01_mk1,KHA L Shield Generator Mk1,shields,equipment,1,equipment noblueprint noplayerblueprint shield,0,
shield_kha_m_standard_01_mk1,KHA M Shield Generator Mk1,shields,equipment,1,equipment noblueprint noplayerblueprint shield,0,
shield_kha_m_standard_02_mk1,KHA M Shield Generator Mk1,shields,equipment,1,equipment noblueprint noplayerblueprint shield,0,
shield_kha_m_standard_03_mk1,KHA M Shield Generator Mk1,shields,equipment,1,equipment noblueprint noplayerblueprint shield,0,
shield_kha_s_standard_01_mk1,KHA S Shield Generator Mk1,shields,equipment,1,equipment noblueprint noplayerblueprint shield,0,
shield_kha_xl_standard_01_mk1,KHA XL Shield Generator Mk1,shields,equipment,1,equipment noblueprint noplayerblueprint shield,0,
shield_par_l_standard_01_mk1,PAR L Shield Generator Mk1,shields,equipment,1,equipment shield,52473,
shield_par_l_standard_01_mk2,PAR L Shield Generator Mk2,shields,equipment,1,equipment shield,255913,
shield_par_m_standard_01_mk1,PAR M Shield Generator Mk1,shields,equipment,1,equipment shield,18828,
shield_par_m_standard_01_mk2,PAR M Shield Generator Mk2,shields,equipment,1,equipment shield,91102,
shield_par_m_standard_02_mk1,PAR M Shield Generator Mk1,shields,equipment,1,equipment shield,17622,
shield_par_m_standard_02_mk2,PAR M Shield Generator Mk2,shields,equipment,1,equipment shield,38219,
shield_par_s_standard_01_mk1,PAR S Shield Generator Mk1,shields,equipment,1,equipment shield,1516,
shield_par_s_standard_01_mk2,PAR S Shield Generator Mk2,shields,equipment,1,equipment shield,12676,
shield_par_s_standard_01_mk3,PAR S Shield Generator Mk3,shields,equipment,1,equipment shield,62088,
shield_par_xl_standard_01_mk1,PAR XL Shield Generator Mk1,shields,equipment,1,equipment shield,280834,
shield_tel_l_standard_01_mk1,TEL L Shield Generator Mk1,shields,equipment,1,equipment shield,46851,
shield_tel_l_standard_01_mk2,TEL L Shield Generator Mk2,shields,equipment,1,equipment shield,228494,
shield_tel_m_standard_01_mk1,TEL M Shield Generator Mk1,shields,equipment,1,equipment shield,17117,
shield_tel_m_standard_01_mk2,TEL M Shield Generator Mk2,shields,equipment,1,equipment shield,82820,
shield_tel_m_standard_02_mk1,TEL M Shield Generator Mk1,shields,equipment,1,equipment shield,16020,
shield_tel_m_standard_02_mk2,TEL M Shield Generator Mk2,shields,equipment,1,equipment shield,34745,
shield_tel_s_standard_01_mk1,TEL S Shield Generator Mk1,shields,equipment,1,equipment shield,1354,
shield_tel_s_standard_01_mk2,TEL S Shield Generator Mk2,shields,equipment,1,equipment shield,11318,
shield_tel_s_standard_01_mk3,TEL S Shield Generator Mk3,shields,equipment,1,equipment shield,55436,
shield_tel_xl_standard_01_mk1,TEL XL Shield Generator Mk1,shields,equipment,1,equipment shield,250745,
shield_xen_l_standard_01_mk1,XEN L Shield Generator Mk1,shields,equipment,1,equipment noplayerblueprint shield,45984,
shield_xen_l_standard_01_mk2,XEN L Shield Generator Mk2,shields,equipment,1,equipment noplayerblueprint shield,123072,
shield_xen_l_standard_02_mk1,XEN L Shield Generator Mk1,shields,equipment,1,equipment shield,45984,
shield_xen_l_standard_02_mk2,XEN L Shield Generator Mk2,shields,equipment,1,equipment shield,123072,
shield_xen_m_standard_01_mk1,XEN M Shield Generator Mk1,shields,equipment,1,equipment noplayerblueprint shield,17971,
shield_xen_m_standard_01_mk2,XEN M Shield Generator Mk2,shields,equipment,1,equipment noplayerblueprint shield,37094,
shield_xen_m_standard_02_mk1,XEN M Shield Generator Mk1,shields,equipment,1,equipment noplayerblueprint shield,17971,
